Gname,Site,Loc,Yr,Season,Replicate,RowBlock,ColBlock,DFL,PH,TN,BLAST,BLS,BLB,TUNGRO,Yield
Gen32,Site2,Loc1,Year2,WS,R1,12,2,116.653816,88.97603151,13.103143,5.364323159,5.511456421,5.019250855,4.056637661,7.811697342
Gen32,Site2,Loc1,Year1,DS,R2,12,2,104.6379393,106.5242685,11.42738413,5.727496292,3.903062549,4.720858586,4.258448372,9.26952218
Gen32,Site2,Loc1,Year2,DS,R2,12,2,92.90551632,100.474146,11.75639768,5.169371286,5.357213415,5.586097278,5.983790588,8.062534562
Gen32,Site2,Loc1,Year1,WS,R2,12,2,113.4125525,106.7298905,11.59292525,4.798949725,7.163764433,4.645191448,3.19522291,8.332385761
Gen32,Site2,Loc1,Year2,WS,R2,12,2,101.0003209,83.26676144,10.5942843,3.997470869,4.620418376,4.446804434,5.571491138,9.011395011
Gen32,Site2,Loc1,Year1,DS,R3,12,2,96.7513551,87.88337159,12.24318351,5.412138048,4.467875696,6.842087725,4.589736707,7.984418999
Gen32,Site2,Loc1,Year2,DS,R3,12,2,101.2046404,105.110141,12.77701967,4.864021705,5.02989621,6.063162707,4.599435585,8.271563591
Gen32,Site2,Loc1,Year1,WS,R3,12,2,92.30821998,102.2728933,11.26112677,5.926184942,5.168766819,6.800033116,3.211074124,7.616434084
Gen32,Site2,Loc1,Year2,WS,R3,12,2,118.0351086,80.81094127,14.17489479,5.539775448,6.134218825,6.506673335,2.842160877,7.043089229
Gen33,Site2,Loc1,Year1,DS,R1,13,2,121.8496,108.1942656,12.10908031,4.188398878,4.547264383,4.749114972,6.719235153,7.232983158
Gen33,Site2,Loc1,Year2,DS,R1,13,2,98.04913554,100.6640932,12.66036523,4.58725247,5.927409295,4.83747624,3.890133188,7.504254271
Gen33,Site2,Loc1,Year1,WS,R1,13,2,106.054355,112.1143348,13.28079433,4.075545616,4.506899596,3.512656911,4.683199988,8.587874239
Gen33,Site2,Loc1,Year2,WS,R1,13,2,90.43962885,120.1964741,13.60084534,3.171313639,4.323409306,4.614768085,5.783181468,7.743772985
Gen33,Site2,Loc1,Year1,DS,R2,13,2,109.911854,102.3985808,11.64782545,5.697375952,5.951700978,5.704833086,4.481112912,8.107861748
Gen33,Site2,Loc1,Year2,DS,R2,13,2,93.37687804,99.52869592,11.80804074,4.158888226,4.296001253,3.666924048,6.257710409,8.410523578
Gen33,Site2,Loc1,Year1,WS,R2,13,2,104.4180223,111.8011663,13.71235041,4.90227877,7.526562574,4.904561858,5.793821531,8.328365161
Gen33,Site2,Loc1,Year2,WS,R2,13,2,101.2767377,96.10841214,10.64529879,3.190007819,4.701027666,4.398369117,4.605005877,6.494982708
Gen33,Site2,Loc1,Year1,DS,R3,13,2,89.3230821,87.4369276,13.2942482,5.738448845,6.230944054,5.380464466,5.071972911,6.924231598
Gen33,Site2,Loc1,Year2,DS,R3,13,2,123.5885004,97.38509567,12.05840529,5.961104967,3.637252349,4.673706733,5.035325701,7.986600108
Gen33,Site2,Loc1,Year1,WS,R3,13,2,103.5978555,103.9534778,12.02936568,5.427816687,4.580481802,3.96333421,3.758806367,8.00865202
Gen33,Site2,Loc1,Year2,WS,R3,13,2,108.8422007,105.148431,10.72512092,5.05413782,5.398087161,4.443132287,5.822667559,8.008934878
Gen34,Site2,Loc1,Year1,DS,R1,14,2,110.2178054,103.5137297,13.3503847,4.256173064,6.348421762,5.802022728,4.653763793,8.278709737
Gen34,Site2,Loc1,Year2,DS,R1,14,2,86.79256307,102.2017945,12.97709416,6.26874414,4.841572421,6.276269433,3.182089411,8.41068089
Gen34,Site2,Loc1,Year1,WS,R1,14,2,94.48827849,94.92434513,12.03109249,4.682713384,6.344670124,4.549512777,6.255213029,9.914742982
Gen34,Site2,Loc1,Year2,WS,R1,14,2,108.1646141,104.635133,12.62049087,5.795116398,4.75297732,5.15627817,5.485283577,10.76065496
Gen34,Site2,Loc1,Year1,DS,R2,14,2,84.41454681,105.4597797,11.138105,5.533208679,4.612885025,5.036630824,5.000970255,7.588283062
Gen34,Site2,Loc1,Year2,DS,R2,14,2,98.45976979,103.5202225,11.43961527,4.780957209,6.232996768,5.464881265,5.681445633,6.770360169
Gen34,Site2,Loc1,Year1,WS,R2,14,2,87.89949346,107.5629167,11.4426044,3.740317408,5.267552151,6.599423216,4.710809839,7.172294558
Gen34,Site2,Loc1,Year2,WS,R2,14,2,97.44115428,105.4234997,9.923453359,4.756064948,3.880854423,4.805393126,4.207628774,6.0854853
Gen34,Site2,Loc1,Year1,DS,R3,14,2,114.7830626,99.44548176,11.63343222,4.389955508,5.008429706,4.931097009,4.166638512,6.90665207
Gen34,Site2,Loc1,Year2,DS,R3,14,2,98.71447569,91.04162811,11.34109901,4.288809697,5.469491833,4.574857296,5.531526441,8.699818158
Gen34,Site2,Loc1,Year1,WS,R3,14,2,105.1932015,97.84146265,13.56095366,6.200404501,3.928064016,3.759080085,5.734782712,8.243208684
Gen34,Site2,Loc1,Year2,WS,R3,14,2,107.9276299,100.6450725,13.08519682,5.051120483,4.58695186,5.481011464,3.60350749,6.752051937
Gen35,Site2,Loc1,Year1,DS,R1,15,2,111.4566527,89.65422736,10.25256011,4.79824465,6.093348684,5.220315635,4.53262133,7.529611027
Gen35,Site2,Loc1,Year2,DS,R1,15,2,83.63865003,108.1364313,12.98826673,4.929941847,4.310505974,4.043269164,5.269245218,6.822818299
Gen35,Site2,Loc1,Year1,WS,R1,15,2,108.098804,95.16332755,11.39476882,7.057750677,4.758609441,5.95192036,4.732621642,10.32179219
Gen35,Site2,Loc1,Year2,WS,R1,15,2,91.47901478,101.839952,12.25072518,5.957784833,5.083075716,3.183702614,3.709049335,7.81067551
Gen35,Site2,Loc1,Year1,DS,R2,15,2,107.6339414,100.6844257,13.7112228,5.32248738,4.871321739,6.186832628,6.317375503,7.967547768
Gen35,Site2,Loc1,Year2,DS,R2,15,2,102.2379901,93.50344821,12.54117207,3.128872717,4.704053074,5.833288578,4.393067641,8.535462752
Gen35,Site2,Loc1,Year1,WS,R2,15,2,93.84955699,96.90684959,12.44870567,4.394533814,5.112558724,5.821209542,5.258872445,8.767387906
Gen35,Site2,Loc1,Year2,WS,R2,15,2,78.22128271,91.30301518,11.29452725,5.177125592,4.032726504,3.581588367,4.196280031,7.134979892
Gen35,Site2,Loc1,Year1,DS,R3,15,2,129.3011843,109.1981683,10.48168274,5.342307153,6.753514748,5.78724077,5.785998964,8.351263532
Gen35,Site2,Loc1,Year2,DS,R3,15,2,88.86296883,99.20448199,11.65362836,5.027692197,6.113363438,4.081439785,4.006696208,7.576294537
Gen35,Site2,Loc1,Year1,WS,R3,15,2,104.9839315,95.6351343,12.76800677,5.309398324,5.560531702,6.381845083,3.703488032,7.453549742
Gen35,Site2,Loc1,Year2,WS,R3,15,2,90.9898006,97.69106907,12.54608386,4.999222298,5.589413503,4.875842186,4.276212726,8.434175466
Gen36,Site2,Loc1,Year1,DS,R1,16,2,108.1469513,81.69540268,12.90043241,5.250803393,4.527120382,5.638600089,6.210058443,7.802693905
Gen36,Site2,Loc1,Year2,DS,R1,16,2,91.65830094,105.6771493,12.46461247,4.359226348,5.569477422,3.960646491,5.387038847,7.104119064
Gen36,Site2,Loc1,Year1,WS,R1,16,2,103.1547982,77.84052116,12.36582722,3.646842512,4.923274703,5.554803721,5.365186923,7.752309794
Gen36,Site2,Loc1,Year2,WS,R1,16,2,112.5167513,108.2730606,13.94248901,6.773324536,5.482847515,5.207598235,3.193668463,9.747133686
Gen36,Site2,Loc1,Year1,DS,R2,16,2,89.64329795,101.3877799,12.90759985,4.908251707,7.077110723,5.343374013,4.257855833,7.319500877
Gen36,Site2,Loc1,Year2,DS,R2,16,2,96.8456392,108.6339003,12.78830659,6.295689431,4.852210101,4.508531622,5.882404565,8.023643561
Gen36,Site2,Loc1,Year1,WS,R2,16,2,101.3471701,100.6288684,12.33833437,5.803533963,5.650803751,6.259698185,5.949519723,8.426375147
Gen36,Site2,Loc1,Year2,WS,R2,16,2,102.3489815,92.090587,10.11515513,4.710035567,5.043165858,5.324968241,5.462242985,8.08049845
Gen36,Site2,Loc1,Year1,DS,R3,16,2,98.76201745,104.9532654,12.02000224,5.079623842,5.933210618,6.429821421,4.619605704,8.881698988
Gen36,Site2,Loc1,Year2,DS,R3,16,2,99.15218205,92.40467236,11.20798166,2.960308412,4.726383603,3.219895119,6.333181401,7.442010048
Gen36,Site2,Loc1,Year1,WS,R3,16,2,103.3158179,99.97759812,12.25941091,6.174022236,4.90642724,4.486832924,5.016075489,6.177852853
Gen36,Site2,Loc1,Year2,WS,R3,16,2,95.88639734,96.80067543,12.37068865,4.653158158,5.922946475,6.531057526,4.59086508,6.283011506
Gen37,Site2,Loc1,Year1,DS,R1,17,2,98.98053257,80.22878618,12.35462642,3.341392626,4.094032626,6.331598261,4.761410483,6.592100506
Gen37,Site2,Loc1,Year2,DS,R1,17,2,100.0909788,105.8306614,11.43529032,6.995302436,4.635028542,5.674640375,2.908702983,7.313363512
Gen37,Site2,Loc1,Year1,WS,R1,17,2,89.26718734,103.2402352,14.28402378,4.700281861,5.45705511,4.55853282,4.781487217,7.373179428
Gen37,Site2,Loc1,Year2,WS,R1,17,2,95.49381753,102.4631603,12.69769395,3.923297445,5.41896639,4.488268605,4.424873627,7.577484411
Gen37,Site2,Loc1,Year1,DS,R2,17,2,114.2278833,107.5984218,10.33172865,3.516905656,4.420597356,3.936419662,4.884828822,6.965806896
Gen37,Site2,Loc1,Year2,DS,R2,17,2,107.8797504,99.0614594,10.93110385,5.485932656,2.750621102,4.337416198,5.031348343,7.012407725
Gen37,Site2,Loc1,Year1,WS,R2,17,2,96.8642442,96.80600702,13.74367326,5.517361722,6.244748057,4.611410546,5.900613206,9.893479505
Gen37,Site2,Loc1,Year2,WS,R2,17,2,82.96590316,100.1305533,11.06450509,7.834393975,5.158256304,4.722447775,5.103682339,6.848140404
Gen37,Site2,Loc1,Year1,DS,R3,17,2,120.417571,95.30952269,12.47068888,4.081808641,5.222007883,4.034394466,3.872421945,8.124348771
Gen37,Site2,Loc1,Year2,DS,R3,17,2,88.35753031,106.291817,11.71231028,5.366850412,4.428292698,5.58568953,5.805304467,8.254028018
Gen37,Site2,Loc1,Year1,WS,R3,17,2,95.40069427,107.5193834,11.43986058,5.234125099,4.97639784,3.855744985,4.709086351,8.281716007
Gen37,Site2,Loc1,Year2,WS,R3,17,2,94.15010126,88.43362437,11.89521836,6.156736089,6.055315591,4.723645181,5.172933853,7.558415201
Gen38,Site2,Loc1,Year1,DS,R1,18,2,112.4577155,103.9080075,11.87493578,4.615789633,5.672056985,5.005659405,6.727396957,7.601210155
Gen38,Site2,Loc1,Year2,DS,R1,18,2,84.49490141,90.733568,13.28053371,5.728954736,4.580978795,5.098160917,3.982112481,8.151210478
Gen38,Site2,Loc1,Year1,WS,R1,18,2,107.3412716,83.11736832,10.91132159,3.869182345,6.828928514,3.209679259,5.984705277,8.990426385
Gen38,Site2,Loc1,Year2,WS,R1,18,2,115.9190244,100.450441,12.12617577,7.341440814,4.019330901,3.837398759,4.294372189,6.755749364
Gen38,Site2,Loc1,Year1,DS,R2,18,2,93.18124759,100.0702015,12.62062663,4.112462872,4.227735442,6.007199441,5.27461856,8.132345578
Gen38,Site2,Loc1,Year2,DS,R2,18,2,82.05277209,91.7070109,11.49483561,4.243205152,6.555147611,5.938481033,5.008008438,8.926249762
Gen38,Site2,Loc1,Year1,WS,R2,18,2,100.4080096,96.94640766,10.31236862,4.986074174,4.988501503,4.542991688,4.189424869,8.842477777
Gen38,Site2,Loc1,Year2,WS,R2,18,2,110.8532649,103.7994623,11.47200133,4.446522051,5.100850858,4.767717651,5.44218035,9.363056298
Gen38,Site2,Loc1,Year1,DS,R3,18,2,94.90540629,113.8982435,10.64193818,5.137416975,5.065214491,3.234251672,2.776853192,7.807585907
Gen38,Site2,Loc1,Year2,DS,R3,18,2,95.95583543,105.0173036,14.25811771,5.887503836,4.396417933,4.501216752,3.558052105,7.916031212
Gen38,Site2,Loc1,Year1,WS,R3,18,2,87.31366448,90.01491072,12.21842925,4.084352961,5.851358836,5.844341345,2.822453132,8.38273268
Gen38,Site2,Loc1,Year2,WS,R3,18,2,103.986801,88.89486551,12.28345714,4.101550634,5.514641038,5.595561268,6.073965142,6.550316261
Gen39,Site2,Loc1,Year1,DS,R1,19,2,86.20813283,109.9315175,13.92201183,4.484572265,4.019348433,6.686563833,4.153063492,8.031054768
Gen39,Site2,Loc1,Year2,DS,R1,19,2,101.3298912,107.5581426,10.1059213,5.916756185,3.128024289,5.986076324,6.04796357,5.965844981
Gen39,Site2,Loc1,Year1,WS,R1,19,2,116.0227826,96.08805884,11.26335978,4.674077639,5.257773144,3.558677104,7.583965119,10.21532099
Gen39,Site2,Loc1,Year2,WS,R1,19,2,134.8975124,104.0009343,11.91404326,5.248678092,4.658570662,5.773244758,4.371509805,6.628482476
Gen39,Site2,Loc1,Year1,DS,R2,19,2,83.22477709,105.6058612,11.15391258,5.419303354,5.342651945,4.706359014,5.992786462,8.360915442
Gen39,Site2,Loc1,Year2,DS,R2,19,2,90.21927211,83.78530787,11.10753796,6.019475021,4.98591134,4.561231007,6.305133698,6.782678024
Gen39,Site2,Loc1,Year1,WS,R2,19,2,88.06781398,100.59857,12.6007372,3.0855334,5.605000778,5.474801634,5.849925409,8.911250258
Gen39,Site2,Loc1,Year2,WS,R2,19,2,117.2914983,104.8157509,10.96869359,4.921778016,5.29207215,6.937413341,4.929220155,7.512893047
Gen39,Site2,Loc1,Year1,DS,R3,19,2,105.1684193,105.1212154,13.66395869,6.354289913,4.326191985,4.598310756,6.451724879,9.574742497
Gen39,Site2,Loc1,Year2,DS,R3,19,2,102.4875001,83.93011936,12.65366077,3.641041629,6.270253349,8.21005462,5.572300546,7.998586327
Gen39,Site2,Loc1,Year1,WS,R3,19,2,105.8544919,85.22468512,12.91554959,5.70280659,6.288266681,3.924705339,5.349537639,8.983813772
Gen39,Site2,Loc1,Year2,WS,R3,19,2,102.0418598,100.301882,11.39369727,5.057207274,5.242369389,7.362986648,4.277248677,7.334565763
Gen4,Site2,Loc1,Year1,DS,R1,4,1,81.90783491,97.63157477,10.9678732,4.660116179,5.10298221,4.256086104,3.2239645,6.411703563
Gen4,Site2,Loc1,Year2,DS,R1,4,1,90.28887526,97.02202239,11.75899266,4.228993816,3.906044044,4.397042223,5.80831668,7.846213307
Gen4,Site2,Loc1,Year1,WS,R1,4,1,87.5599155,111.0418704,12.09218515,5.361203505,2.329626314,3.575382306,4.485492061,7.702195018
Gen4,Site2,Loc1,Year2,WS,R1,4,1,82.42214812,101.1785031,9.559868265,4.856559881,7.457210887,5.441567667,4.766835632,7.176122914
Gen4,Site2,Loc1,Year1,DS,R2,4,1,103.2855008,96.8997932,12.44565187,3.765910791,3.758431211,5.221335829,4.144879006,7.220415879
Gen4,Site2,Loc1,Year2,DS,R2,4,1,113.5963717,108.0422032,13.3784719,3.790952594,5.428720558,4.262011611,6.699669014,9.203640483
Gen4,Site2,Loc1,Year1,WS,R2,4,1,102.2016005,75.43545079,12.33417756,2.811836099,5.323691421,5.32364147,5.729384922,9.17068646
Gen4,Site2,Loc1,Year2,WS,R2,4,1,103.9412799,96.7889201,10.96639489,5.348279873,5.863253862,4.286503493,4.423135163,8.953617443
Gen4,Site2,Loc1,Year1,DS,R3,4,1,106.7311618,100.6773366,12.02746191,3.499412711,5.751505019,4.737083874,5.652364484,8.718442212
Gen4,Site2,Loc1,Year2,DS,R3,4,1,106.0973817,97.91411893,13.38231558,3.540325354,5.103751511,5.313897037,4.477536768,9.635538009
Gen4,Site2,Loc1,Year1,WS,R3,4,1,84.0043152,103.1982404,11.76460881,5.975036653,3.284217628,5.23975137,5.930547441,8.307845569
Gen4,Site2,Loc1,Year2,WS,R3,4,1,102.3844298,82.91737859,10.5440922,4.91039892,6.347012354,4.450757509,5.360476239,8.530352002
Gen40,Site2,Loc1,Year1,DS,R1,20,2,107.027272,90.68522878,13.56966826,4.47646491,5.327884942,5.407401256,4.146638023,7.241842273
Gen40,Site2,Loc1,Year2,DS,R1,20,2,105.8383164,99.41558829,13.06223433,5.852315922,5.462897921,6.726468131,5.05107418,7.85962766
Gen40,Site2,Loc1,Year1,WS,R1,20,2,83.74090006,92.24548701,12.69910086,3.285369228,5.988780714,5.919356197,4.809488908,8.058098344
Gen40,Site2,Loc1,Year2,WS,R1,20,2,97.15043314,100.8551525,11.99603132,6.590120816,6.979797617,4.414375415,5.008013762,9.250745319
Gen40,Site2,Loc1,Year1,DS,R2,20,2,91.37659717,97.04099682,10.16262408,4.708090011,5.639155994,5.434107306,4.36527924,8.863005568
Gen40,Site2,Loc1,Year2,DS,R2,20,2,107.9038669,109.9022259,11.32336296,6.812609187,3.933954678,4.319923438,4.694224428,8.475615958
Gen40,Site2,Loc1,Year1,WS,R2,20,2,92.13204969,95.19515221,12.23667455,3.677305424,5.801207793,3.996920944,5.405976677,9.554939616
Gen40,Site2,Loc1,Year2,WS,R2,20,2,99.33698941,93.70129261,12.45393633,5.723504386,5.2671396,6.658627235,3.377431846,7.570144777
Gen40,Site2,Loc1,Year1,DS,R3,20,2,95.91342744,102.2224086,11.58790667,5.938108671,3.571368795,4.523569265,4.140313482,8.375709539
Gen40,Site2,Loc1,Year2,DS,R3,20,2,104.8114068,109.8129205,12.02984878,3.575296424,6.528628779,5.529021405,5.662365185,7.386942484
Gen40,Site2,Loc1,Year1,WS,R3,20,2,101.3438531,93.02975662,12.90253101,4.52505615,4.436767706,5.351890811,6.165507644,8.922659931
Gen40,Site2,Loc1,Year2,WS,R3,20,2,88.99234926,100.0790381,11.54563155,5.879181639,6.175415655,4.43176513,7.027965972,7.440791376
Gen41,Site2,Loc1,Year1,DS,R1,1,3,111.2148125,88.76437802,11.85943543,6.524778419,3.228781324,4.052054538,5.024794525,8.819171378
Gen41,Site2,Loc1,Year2,DS,R1,1,3,108.1926258,114.212029,12.80126415,4.703231673,2.856217179,5.957498752,4.604358727,8.495077436
Gen41,Site2,Loc1,Year1,WS,R1,1,3,103.0477824,99.52483818,12.09585971,3.918206059,6.349173095,5.183871877,6.389958011,8.95208967
Gen41,Site2,Loc1,Year2,WS,R1,1,3,119.3216228,109.461585,12.38151906,4.85223074,4.286793594,4.410891805,5.577833694,6.962447165
Gen41,Site2,Loc1,Year1,DS,R2,1,3,96.17203841,102.5675544,12.97645197,7.84277739,5.238948627,5.066782604,4.823049667,7.716670578
Gen41,Site2,Loc1,Year2,DS,R2,1,3,102.3676127,101.4551729,11.05054786,6.764592549,4.430730657,5.592218798,5.601226219,7.530832681
Gen41,Site2,Loc1,Year1,WS,R2,1,3,97.9490878,114.3782444,12.93883508,5.334135568,3.013381812,4.308604151,4.023854647,6.740628874
Gen41,Site2,Loc1,Year2,WS,R2,1,3,84.64734931,86.04343699,12.38793133,5.514601443,4.317461256,4.987498027,6.105689863,7.65196016
Gen41,Site2,Loc1,Year1,DS,R3,1,3,109.0748865,106.8374471,12.1168759,5.092163563,4.25838973,6.017025358,5.259469212,6.748591919
Gen41,Site2,Loc1,Year2,DS,R3,1,3,85.16241912,105.6863478,12.50229972,5.004196941,6.493767487,4.617606454,5.60306357,6.982174572
Gen41,Site2,Loc1,Year1,WS,R3,1,3,89.15674245,95.09243273,10.87364184,5.808691188,6.382737773,4.89321021,5.233452269,8.43420613
Gen41,Site2,Loc1,Year2,WS,R3,1,3,117.3965538,78.90908842,14.32398335,5.586090849,5.875060604,6.037135866,5.846645354,7.728279039
Gen42,Site2,Loc1,Year1,DS,R1,2,3,95.66685476,110.7744336,11.01683238,5.057107276,5.179750172,4.783333626,7.501067034,7.260539786
Gen42,Site2,Loc1,Year2,DS,R1,2,3,98.17450039,109.0939603,10.82109753,5.287416896,5.109713223,3.265971644,4.021908696,7.9599368
Gen42,Site2,Loc1,Year1,WS,R1,2,3,113.3368418,96.68064377,11.11596482,5.396510753,6.338688363,3.07864595,3.645816523,7.150650409
Gen42,Site2,Loc1,Year2,WS,R1,2,3,85.6037077,105.6176316,12.67758689,4.041904043,4.552757626,4.28778762,3.639243911,9.209816604
Gen42,Site2,Loc1,Year1,DS,R2,2,3,81.67747856,93.18485141,10.76447336,5.213150682,5.597406319,5.065375226,7.030684845,6.422809446
Gen42,Site2,Loc1,Year2,DS,R2,2,3,119.7884164,104.0945755,12.46801,5.295337543,5.258182512,4.958073944,4.73485855,7.225344032
Gen42,Site2,Loc1,Year1,WS,R2,2,3,101.5520033,100.5575978,10.87611626,4.252274075,5.445771874,6.389696581,5.620507828,9.087806129
Gen42,Site2,Loc1,Year2,WS,R2,2,3,90.56753586,103.7776008,12.38469991,4.820885439,5.558785474,6.2221557,4.308328816,10.56729171
Gen42,Site2,Loc1,Year1,DS,R3,2,3,94.09117142,82.96367628,11.46126782,5.502520762,3.826810584,4.828685906,2.926256124,7.902353697
Gen42,Site2,Loc1,Year2,DS,R3,2,3,99.84998272,89.07338196,12.18787737,5.662105729,5.065804408,5.603287268,4.978834998,5.674273567
Gen42,Site2,Loc1,Year1,WS,R3,2,3,104.474859,114.7130071,11.52505123,4.179806072,3.154569241,6.155235735,6.018192307,8.789939065
Gen42,Site2,Loc1,Year2,WS,R3,2,3,90.65618535,100.8287189,11.09269749,4.211387383,5.722598273,5.553747548,5.789298384,7.101372377
Gen43,Site2,Loc1,Year1,DS,R1,3,3,79.25607142,90.13072489,11.39902564,4.378436633,5.502608979,4.03305583,5.387093509,8.29216415
Gen43,Site2,Loc1,Year2,DS,R1,3,3,93.64004299,80.74552351,10.42960512,5.672580126,4.783371169,5.9858686,5.385580855,6.657126166
Gen43,Site2,Loc1,Year1,WS,R1,3,3,96.45343719,93.15539586,11.5428087,2.490544431,6.448456827,4.365681159,7.697023005,9.951923609
Gen43,Site2,Loc1,Year2,WS,R1,3,3,111.8238521,88.82903707,12.07942487,6.528280952,4.830445392,5.484764278,4.279325763,7.757925448
Gen43,Site2,Loc1,Year1,DS,R2,3,3,100.9731643,90.27285076,9.859509549,4.206732961,5.202666843,5.974021236,4.5610221,7.656571978
Gen43,Site2,Loc1,Year2,DS,R2,3,3,82.97299118,107.5948877,12.48825046,5.871928225,5.388491092,3.301497193,5.345448661,7.253225435
Gen43,Site2,Loc1,Year1,WS,R2,3,3,109.2721483,92.71804841,11.71701676,4.62405083,5.877765534,7.764813197,6.635653481,7.621879144
Gen43,Site2,Loc1,Year2,WS,R2,3,3,109.1404323,107.9875427,12.08565365,5.644971638,4.529741282,5.338743928,5.305962437,6.433885994
Gen43,Site2,Loc1,Year1,DS,R3,3,3,86.96336037,91.75165193,13.02504147,3.967997822,3.434747193,4.981738185,5.084581273,7.282190566
Gen43,Site2,Loc1,Year2,DS,R3,3,3,84.56745777,101.1025922,12.42866322,4.490905952,5.454954241,4.077342307,5.146760981,7.131315029
Gen43,Site2,Loc1,Year1,WS,R3,3,3,88.69834991,97.12092085,13.76085423,4.807314055,3.195821909,6.446179826,4.42707666,8.756851163
Gen43,Site2,Loc1,Year2,WS,R3,3,3,112.4639527,82.98420514,13.35409135,5.532799815,5.211777908,4.351814439,5.856539479,8.313112311
Gen44,Site2,Loc1,Year1,DS,R1,4,3,104.7897341,100.1251101,11.97638958,5.342921497,4.782353444,4.887040638,4.776721912,8.488656345
Gen44,Site2,Loc1,Year2,DS,R1,4,3,98.52292662,96.85676004,11.50562947,2.15633246,4.324312162,3.844529773,4.629855992,6.805435819
Gen44,Site2,Loc1,Year1,WS,R1,4,3,100.3694327,90.50731352,11.59459591,4.932935743,6.076845408,5.251067115,4.219760337,7.906418146
Gen44,Site2,Loc1,Year2,WS,R1,4,3,105.8143196,110.0216136,12.14968314,5.001057287,5.407849253,5.480696521,4.838923647,7.770092478
Gen44,Site2,Loc1,Year1,DS,R2,4,3,121.7565583,92.37498471,11.52657365,4.355539814,4.480163049,4.007413635,4.432974448,7.412860942
Gen44,Site2,Loc1,Year2,DS,R2,4,3,98.75587164,97.97670728,11.24472237,2.461130817,4.028102763,4.160210778,5.554308648,5.971264383
Gen44,Site2,Loc1,Year1,WS,R2,4,3,93.3860434,135.3600586,13.00846015,3.712761518,4.913968742,5.38683615,3.993871848,9.284606845
Gen44,Site2,Loc1,Year2,WS,R2,4,3,101.9364492,110.1319273,11.8545621,3.997371676,5.839959167,4.123007021,5.209264276,7.532781423
Gen44,Site2,Loc1,Year1,DS,R3,4,3,93.82032837,80.72550275,10.57259094,3.987835947,6.333755899,3.474910129,2.533145886,6.436749999
Gen44,Site2,Loc1,Year2,DS,R3,4,3,111.7148941,110.5130166,13.23711581,5.845582904,5.270691771,3.368320115,4.977161751,8.82244781
Gen44,Site2,Loc1,Year1,WS,R3,4,3,117.0704736,95.04878653,12.04227703,4.332025838,5.303397518,3.359128947,5.409123837,7.223603931
Gen44,Site2,Loc1,Year2,WS,R3,4,3,104.2345866,91.96174206,12.19748125,4.469544382,4.103023797,6.332353888,5.327889826,9.044512439
