Gname,Site,Year,Season,Rep,Location,PH,Country,AMY,DTF,DTH,FTP,YLD
Salt186,IRRI,2011,WS,R1,Los Banos,106.08561306,10.152603751,3.180411522,6.2436426782,4.4330184376,5.1067602224,6.8209653553
Salt187,IRRI,2011,WS,R1,Los Banos,94.9323564501,12.8803688195,5.2055413312,5.2587387392,4.5096205794,3.5228535752,8.3619192648
Salt188,IRRI,2011,WS,R1,Los Banos,102.8744732399,11.6417276327,4.1939561959,3.4435621044,5.086131522,4.550347998,9.4048071136
Salt189,IRRI,2011,WS,R1,Los Banos,101.2198916878,13.0263304323,4.9089891749,3.1776733931,5.0991065322,3.7681644548,7.03697691
Salt190,IRRI,2011,WS,R1,Los Banos,117.2891260517,12.9391478921,5.9124031073,3.5151139456,4.1146735501,6.4008936393,7.4371725426
Salt191,IRRI,2011,WS,R1,Los Banos,117.0091257417,13.081368544,3.750482234,5.6940978329,4.3243893901,5.725047275,6.515237166
Salt192,IRRI,2011,WS,R1,Los Banos,94.0302709974,13.4024434873,4.251229958,6.3265995818,5.9307618711,5.8305567277,7.9432507095
Salt193,IRRI,2011,WS,R1,Los Banos,104.2662711965,12.0379814445,4.0710951349,3.8634392835,4.4340838047,4.5087124289,7.9362269522
Salt194,IRRI,2011,WS,R1,Los Banos,72.9502784552,10.5426494071,5.8511209196,5.4286108675,3.460516922,6.8318522634,8.1380681799
Salt195,IRRI,2011,WS,R1,Los Banos,99.2518552937,13.2338486127,5.755583752,4.9944190403,4.4702097262,3.7804875081,7.9035574601
Salt196,IRRI,2011,WS,R1,Los Banos,99.6189710425,12.491096884,5.9401828102,5.9597942938,4.8617245298,4.8982392419,7.1666359008
Salt197,IRRI,2011,WS,R1,Los Banos,97.1491976775,11.1320834203,4.639331728,5.7287911755,6.9069757424,6.5268651325,6.620194023
Salt198,IRRI,2011,WS,R1,Los Banos,113.9034556238,11.8645951286,4.307946179,4.2410242624,3.4475600588,6.2088559589,8.6450200285
Salt199,IRRI,2011,WS,R1,Los Banos,105.1940880913,10.5054697693,5.4477284135,5.5989304134,5.6147264366,6.6655834429,9.2274507673
Salt200,IRRI,2011,WS,R1,Los Banos,93.3313613123,13.2659655076,6.5067269165,5.1767975655,4.7562920881,3.550499233,8.6853674935
Salt001,SanMateoPRStn,2011,WS,R1,Calamba,109.0887345801,10.4294048168,5.4254167354,5.1461539771,6.1913077359,5.1099608648,6.7239432774
Salt002,SanMateoPRStn,2011,WS,R1,Calamba,94.9655022332,10.7973065548,4.4382440586,5.3830587182,5.9063755421,4.9394878753,8.4413126115
Salt003,SanMateoPRStn,2011,WS,R1,Calamba,92.1173004861,11.771933193,4.1633052794,5.2021148732,4.8014676767,5.3576550037,8.874926114
Salt004,SanMateoPRStn,2011,WS,R1,Calamba,91.6689446473,10.9167179733,6.5717948863,5.2763280047,4.4490343179,4.2635346056,8.0970774232
Salt005,SanMateoPRStn,2011,WS,R1,Calamba,93.9030569358,11.2565661854,5.1633053447,5.2948543816,5.3571922579,3.891829165,8.0164022098
Salt006,SanMateoPRStn,2011,WS,R1,Calamba,61.9442024544,9.5644941238,3.9991021836,5.9192940744,5.7188726847,4.2485570577,6.9761188875
Salt007,SanMateoPRStn,2011,WS,R1,Calamba,103.4285274735,11.732445649,3.6022748517,2.6110423902,5.6675563318,4.9429086358,8.9977671189
Salt008,SanMateoPRStn,2011,WS,R1,Calamba,106.9532113221,13.4932490581,5.8760399921,5.5070781788,4.533553154,6.0272191432,9.3999068304
Salt009,SanMateoPRStn,2011,WS,R1,Calamba,92.0624872575,11.0638214164,5.680571509,2.9833455675,5.2130611783,4.5877939968,6.67672935
Salt010,SanMateoPRStn,2011,WS,R1,Calamba,106.020495322,13.1690807446,5.5243728892,4.4402076259,5.5993282095,4.9069608245,8.3111002146
Salt011,SanMateoPRStn,2011,WS,R1,Calamba,95.6085433212,11.1945014771,3.6104756306,5.3949656944,5.6893160608,7.0024087813,7.443467553
Salt012,SanMateoPRStn,2011,WS,R1,Calamba,86.78591071,11.7386826047,3.6940404339,2.8403108148,3.8904007229,4.4450980123,7.3314491979
Salt013,SanMateoPRStn,2011,WS,R1,Calamba,86.2655560841,11.4500902059,7.8774338855,5.2079019357,4.3301155849,3.8454139687,7.082401196
Salt014,SanMateoPRStn,2011,WS,R1,Calamba,98.6331978132,10.4165704475,6.7231416819,5.1930219305,4.7351621732,5.6489825721,9.0735094508
Salt015,SanMateoPRStn,2011,WS,R1,Calamba,102.6892176932,11.4153129407,4.4665416352,4.7056535974,4.8013452714,5.9080116953,6.2785150528
Salt016,SanMateoPRStn,2011,WS,R1,Calamba,90.0982103856,11.6773799652,4.3069752405,3.8640777856,5.087507604,4.8395251583,7.3698994233
Salt017,SanMateoPRStn,2011,WS,R1,Calamba,110.1823275804,13.5243039381,5.2557257607,5.599274992,6.2663654237,5.9803260613,8.3641942084
Salt018,SanMateoPRStn,2011,WS,R1,Calamba,115.9071075615,11.5900736661,5.3310708795,3.5555313376,3.8906675525,4.5425391542,4.1645705726
Salt019,SanMateoPRStn,2011,WS,R1,Calamba,84.3148719124,11.7396279156,5.0723827797,5.3122079343,5.9384494423,5.7331642294,7.5927101513
Salt020,SanMateoPRStn,2011,WS,R1,Calamba,102.7163888754,11.0574811473,4.9731421481,4.0399811117,6.167691059,4.1888739391,8.6830028499
Salt021,SanMateoPRStn,2011,WS,R1,Calamba,107.1674715417,11.1527487949,5.7409979611,4.8631864967,3.866948042,4.9159891698,6.8881061673
Salt022,SanMateoPRStn,2011,WS,R1,Calamba,107.4602524139,11.7765313185,5.7495551568,5.6643565497,3.9807441155,4.9541581957,8.0913628276
Salt023,SanMateoPRStn,2011,WS,R1,Calamba,98.5675308534,13.2797729898,4.8516263875,5.3928698943,4.994900282,4.297336594,8.1025586493
Salt024,SanMateoPRStn,2011,WS,R1,Calamba,96.8648337181,11.38069361,6.633624616,4.6584593512,3.6116270434,5.5995300653,7.0501548344
Salt025,SanMateoPRStn,2011,WS,R1,Calamba,110.4139917619,13.6716347874,6.4342030258,4.6023669492,5.1283482503,4.6541760134,7.7587730436
Salt026,SanMateoPRStn,2011,WS,R1,Calamba,93.2846981487,11.3705730451,6.341719931,3.904737543,4.7503217106,4.8688745615,6.4178487335
Salt027,SanMateoPRStn,2011,WS,R1,Calamba,98.5328282626,13.425306414,6.1843414363,4.9189228991,3.3842515761,5.0253723712,9.0719161565
Salt028,SanMateoPRStn,2011,WS,R1,Calamba,100.7794401575,9.5437246293,4.8121895777,5.5152791811,4.1045935312,4.5923096229,8.5255096434
Salt029,SanMateoPRStn,2011,WS,R1,Calamba,101.0729192778,10.8780001077,6.2481691251,5.9154323493,4.8150573485,6.3282020391,7.667943204
Salt030,SanMateoPRStn,2011,WS,R1,Calamba,96.2640724827,12.4241300901,5.651726813,5.817556247,6.0522732925,7.5925164271,6.733740867
Salt031,SanMateoPRStn,2011,WS,R1,Calamba,100.5227973041,12.838894807,5.2034033936,5.6103993663,5.1890490288,4.3539242336,8.7734425834
Salt032,SanMateoPRStn,2011,WS,R1,Calamba,98.4980303933,12.4419739418,4.8812983641,3.6181701994,4.4098155956,5.6090993474,8.3168409397
Salt033,SanMateoPRStn,2011,WS,R1,Calamba,89.4415541437,12.7070608556,4.1984624748,6.7410529328,5.5173542395,5.7159456177,7.3208972476
Salt034,SanMateoPRStn,2011,WS,R1,Calamba,94.9741287516,12.7275276967,5.7731168857,6.9241426533,4.8701421035,3.603162523,8.3705982057
Salt035,SanMateoPRStn,2011,WS,R1,Calamba,100.1749354029,13.9304679172,4.06289476,5.5643599843,3.8201306129,4.3271934642,7.5566079352
Salt036,SanMateoPRStn,2011,WS,R1,Calamba,86.9185820414,10.9708565281,5.6066924684,3.9202025896,3.6341100552,5.57748273,8.5544868835
Salt037,SanMateoPRStn,2011,WS,R1,Calamba,96.0283988139,11.4008542276,7.9968835662,4.8509096649,5.0203681634,5.9143207278,9.5324041049
Salt038,SanMateoPRStn,2011,WS,R1,Calamba,103.3869392968,13.1051560303,2.38585761,3.8304257801,3.4538463635,4.5866720844,6.8206188101
Salt039,SanMateoPRStn,2011,WS,R1,Calamba,113.4021742793,13.0173247566,3.2230871977,3.9100653835,3.7641211176,5.2931017727,7.9916648271
Salt040,SanMateoPRStn,2011,WS,R1,Calamba,89.4320920896,11.1561054188,5.2864254354,6.1680432984,4.5281446915,5.1147832628,5.7653026221
Salt041,SanMateoPRStn,2011,WS,R1,Calamba,101.7434547634,11.4653753671,5.0466252796,5.6561960071,6.1659608578,4.9117868507,8.0153997721
Salt042,SanMateoPRStn,2011,WS,R1,Calamba,95.3281475497,11.6985142989,5.0146817383,4.8534016305,6.6049388918,5.3995795464,7.3986403107
Salt043,SanMateoPRStn,2011,WS,R1,Calamba,100.1353487236,11.8845623568,6.5222836483,4.1989063011,5.008626697,6.2185835709,7.1636497186
Salt044,SanMateoPRStn,2011,WS,R1,Calamba,92.2548194682,13.3340304849,5.112151692,4.5894568878,4.4999122821,5.2226067137,7.1177482111
Salt045,SanMateoPRStn,2011,WS,R1,Calamba,89.3316064537,12.7953710172,5.1942253437,4.8983029799,6.2459168108,5.1290865756,8.5216440227
Salt046,SanMateoPRStn,2011,WS,R1,Calamba,103.9473280671,12.6760922917,5.379489778,4.2529885027,5.0202055749,4.7830970816,7.0660743201
Salt047,SanMateoPRStn,2011,WS,R1,Calamba,102.2971231967,11.8197460498,5.6429405353,4.4581036366,6.1867868188,5.6941644406,8.0309145458
Salt048,SanMateoPRStn,2011,WS,R1,Calamba,115.243425975,11.7050070862,5.1232302082,6.6900293783,6.1327828063,4.1366751705,7.7353239027
Salt049,SanMateoPRStn,2011,WS,R1,Calamba,93.1409667517,11.9039554872,4.4808672995,5.6362709495,4.8675324091,2.4321953,8.9623912757
Salt050,SanMateoPRStn,2011,WS,R1,Calamba,87.5163825009,12.7675682372,4.2219146168,4.5042954302,3.7662714961,4.5065041121,7.6008064864
Salt051,SanMateoPRStn,2011,WS,R1,Calamba,116.3632458329,12.2402053243,5.3170154828,5.701555485,6.25901337,4.9157340783,7.7658358928
Salt052,SanMateoPRStn,2011,WS,R1,Calamba,96.9172996752,11.7524973798,5.4973028378,3.7077667127,5.3078788397,3.3740009801,7.7503973498
Salt053,SanMateoPRStn,2011,WS,R1,Calamba,90.6437880312,12.3315452626,6.0629646333,5.4317704366,4.4498272927,4.7469486022,6.2856672224
Salt054,SanMateoPRStn,2011,WS,R1,Calamba,118.725326726,11.8569965407,3.8329731828,4.6922199486,6.4482739427,2.317090823,8.8439958468
Salt055,SanMateoPRStn,2011,WS,R1,Calamba,99.254103215,11.4829204201,6.6788929792,5.8244643259,4.6806916601,5.4506710654,7.9240501153
Salt056,SanMateoPRStn,2011,WS,R1,Calamba,101.8252424878,9.7304194861,5.2495263457,2.6476198605,4.2481692058,4.8922909657,7.0436491459
Salt057,SanMateoPRStn,2011,WS,R1,Calamba,101.6776026675,12.1986596222,4.7415580742,3.3419826177,5.8617849056,4.6243591638,8.1236823426
Salt058,SanMateoPRStn,2011,WS,R1,Calamba,104.9394729469,11.5932595368,5.8657577215,3.2852031943,4.7459520593,5.3644931069,7.11498382
Salt059,SanMateoPRStn,2011,WS,R1,Calamba,107.1835125862,12.9246996002,4.6758693822,5.534037304,4.641579127,5.4459769628,7.5819820907
Salt060,SanMateoPRStn,2011,WS,R1,Calamba,80.2263240621,12.4950314597,4.5177147369,3.1987439638,6.1606209598,4.8586120582,7.7003136119
Salt061,SanMateoPRStn,2011,WS,R1,Calamba,108.3925717888,11.6779112715,4.7138216054,5.4144912551,4.8175953341,5.66065596,7.579370212
Salt062,SanMateoPRStn,2011,WS,R1,Calamba,82.2622966381,14.6784108402,5.1590756829,5.240320036,5.2832781516,5.9725933993,8.8004999572
Salt063,SanMateoPRStn,2011,WS,R1,Calamba,108.3488157673,11.5595586863,2.6370000809,5.7180908714,5.7978755494,6.2906600716,7.9964763412
Salt064,SanMateoPRStn,2011,WS,R1,Calamba,102.378299173,11.1743174861,5.3052793056,4.3108663784,6.4446917129,6.9492153794,9.1354966503
Salt065,SanMateoPRStn,2011,WS,R1,Calamba,102.9240686156,12.1487374709,4.9804196318,4.8463285234,5.1697581519,4.2127832171,7.5852301815
Salt066,SanMateoPRStn,2011,WS,R1,Calamba,107.6244707848,14.0843776634,5.1176643758,5.1372721885,4.4656647289,4.5795863861,7.9988958545
Salt067,SanMateoPRStn,2011,WS,R1,Calamba,99.6933774622,13.9216242001,4.2810705639,4.7914750998,3.6817950027,3.4447132622,10.1994407745
Salt068,SanMateoPRStn,2011,WS,R1,Calamba,80.5214330595,11.9910257104,4.9034396612,5.6034198962,4.9071559294,4.7128965626,8.4178509979
Salt069,SanMateoPRStn,2011,WS,R1,Calamba,96.4895089043,13.2743577757,4.8043171048,4.5256036696,5.5876340277,3.3564420606,8.3792973396
Salt070,SanMateoPRStn,2011,WS,R1,Calamba,89.0097258606,10.8156558048,5.9538731737,5.9929764584,4.756547182,4.7906121225,7.2686597335
Salt071,SanMateoPRStn,2011,WS,R1,Calamba,103.7819986018,12.1596748625,5.9690721872,4.1761164855,3.6622134855,3.9063311156,8.2838385599
Salt072,SanMateoPRStn,2011,WS,R1,Calamba,80.3755360525,10.1184220309,3.5542637606,5.2811510972,7.3568309079,4.9539633827,8.8241083565
Salt073,SanMateoPRStn,2011,WS,R1,Calamba,98.3064579121,12.9802141797,1.7445519376,6.4713640961,4.7109264468,5.0987298216,6.9888237305
Salt074,SanMateoPRStn,2011,WS,R1,Calamba,106.9908623003,11.7113959109,4.963119168,4.6952130621,6.8656108626,5.7335159047,6.6830148255
Salt075,SanMateoPRStn,2011,WS,R1,Calamba,108.191842379,13.0830039482,4.3460446103,5.2344467771,4.9786418737,4.2348764753,7.5752609466
Salt076,SanMateoPRStn,2011,WS,R1,Calamba,98.5101700021,11.1630235681,5.7607593243,4.6493030332,4.5284593432,5.2289894422,7.9407176806
Salt077,SanMateoPRStn,2011,WS,R1,Calamba,84.9146399435,11.3936208808,4.3088354552,3.4943619756,5.9970390747,5.3159153729,9.2407738048
Salt078,SanMateoPRStn,2011,WS,R1,Calamba,120.485080481,11.0898756134,4.4657526763,4.112014513,4.3868832859,4.1135472678,7.8500282141
Salt079,SanMateoPRStn,2011,WS,R1,Calamba,89.5294972102,10.1471570312,4.5176833005,4.4960440089,6.2114958727,5.4522009714,8.7976381135
Salt080,SanMateoPRStn,2011,WS,R1,Calamba,100.5670502759,10.9747331501,5.2257821676,5.6482993137,6.2937190899,4.8127286778,8.200924947
Salt081,SanMateoPRStn,2011,WS,R1,Calamba,89.9788134416,12.9223030253,5.9375529651,5.7299784196,5.895406064,7.3319291523,7.9893506145
Salt082,SanMateoPRStn,2011,WS,R1,Calamba,93.6079389901,11.8275973657,5.0505858741,3.2919412979,5.2351329722,6.6962558274,7.2347093699
Salt083,SanMateoPRStn,2011,WS,R1,Calamba,92.4007299328,13.9611318507,3.0777756386,4.6603368829,2.2141085698,5.7379151197,6.5966720316
Salt084,SanMateoPRStn,2011,WS,R1,Calamba,111.7781690514,12.0180339366,6.9215626688,5.0942546766,5.5040308932,6.4075120896,8.8448699844
Salt085,SanMateoPRStn,2011,WS,R1,Calamba,98.8987734389,13.9191698115,2.5099639845,4.8935894181,5.1742618545,4.3971869156,5.7000239182
Salt086,SanMateoPRStn,2011,WS,R1,Calamba,83.4413739523,12.74854525,5.0716793884,5.9916567607,5.863363126,7.2711859093,6.1366967354
Salt087,SanMateoPRStn,2011,WS,R1,Calamba,99.1589469114,11.385208317,5.6092078885,4.633190632,4.3143991999,5.6215088542,7.0767419277
Salt088,SanMateoPRStn,2011,WS,R1,Calamba,98.9875436061,11.9449900003,5.1201742299,4.2348136211,4.2027690227,3.8692778615,7.3925710608
Salt089,SanMateoPRStn,2011,WS,R1,Calamba,94.1599545795,12.4605520566,5.3484548608,5.7876719315,5.3398151658,5.393893326,9.8946142663
Salt090,SanMateoPRStn,2011,WS,R1,Calamba,92.9076521442,12.4649180835,4.0740634339,3.3698982611,5.1242753221,4.9506642816,8.7411452056
Salt091,SanMateoPRStn,2011,WS,R1,Calamba,107.2533822355,12.1009456085,3.516787219,3.5965153166,5.8555902643,4.4921108792,8.4764097308
Salt092,SanMateoPRStn,2011,WS,R1,Calamba,106.0363852965,10.9499965234,4.7889893625,6.6375739521,6.7085845553,4.2933781091,8.9966826833
Salt093,SanMateoPRStn,2011,WS,R1,Calamba,113.7019687566,10.9105386305,4.9799683206,5.2685548163,5.0106388188,6.380860786,8.1458334041
Salt094,SanMateoPRStn,2011,WS,R1,Calamba,103.5661987191,10.1276927046,6.066151115,4.9881829131,4.0005583031,4.7683545383,7.9781526387
Salt095,SanMateoPRStn,2011,WS,R1,Calamba,113.2877968228,11.9292477825,3.2685021858,4.3716775313,6.0136618605,4.5446794034,10.715896723
Salt096,SanMateoPRStn,2011,WS,R1,Calamba,94.9378934142,12.3135020918,5.1419125033,3.8572511772,5.3635638144,5.7092138367,6.4820977265
Salt097,SanMateoPRStn,2011,WS,R1,Calamba,102.655975632,12.5311321214,6.4390098579,4.3938941409,5.8212460433,4.2576898797,8.5666915892
Salt098,SanMateoPRStn,2011,WS,R1,Calamba,89.04409419,9.6202055253,5.5749368757,7.1860044536,5.0430109581,4.7319258902,7.6424140809
Salt099,SanMateoPRStn,2011,WS,R1,Calamba,109.6525368812,12.2983679084,4.8472190328,5.3430547325,3.6117361618,4.8968132775,9.0099281558
Salt100,SanMateoPRStn,2011,WS,R1,Calamba,91.8349051537,12.8592370134,5.0421819849,5.2969291104,6.6721091285,5.0885899977,8.3173041631
Salt101,SanMateoPRStn,2011,WS,R1,Calamba,99.7126082577,13.0032976427,3.6777794945,4.5550112499,4.7373261654,4.4142966823,9.094466453
Salt102,SanMateoPRStn,2011,WS,R1,Calamba,98.2478852669,12.552215801,4.3550057726,5.5983524968,4.5371650233,4.0154709558,9.8749754001
Salt103,SanMateoPRStn,2011,WS,R1,Calamba,89.5226728392,11.341195966,5.1061010267,5.3287591827,5.2595514129,5.5420839462,8.760752944
Salt104,SanMateoPRStn,2011,WS,R1,Calamba,91.9442826265,11.9106657981,5.5403444267,3.7682748147,6.0867764152,4.9315131344,8.23760534
Salt105,SanMateoPRStn,2011,WS,R1,Calamba,98.3504227268,12.0398016188,5.2026052924,4.6357947214,6.2815618931,4.5718933224,9.3512893056
Salt106,SanMateoPRStn,2011,WS,R1,Calamba,97.5514975101,11.856982417,4.3056272844,4.1151397167,5.3515916453,4.1188418316,8.2285129679
Salt107,SanMateoPRStn,2011,WS,R1,Calamba,97.2021558124,9.704243654,4.7593261811,6.9150994143,6.8645355857,4.8897262022,8.5635936957
Salt108,SanMateoPRStn,2011,WS,R1,Calamba,90.2704239704,12.2218003134,5.1654590881,7.2340783652,4.2158265081,4.6110260948,8.0500441592
Salt109,SanMateoPRStn,2011,WS,R1,Calamba,95.8550812392,12.2828043975,3.6163653572,3.5582664328,5.2278507721,6.0702340242,6.3838758288
Salt110,SanMateoPRStn,2011,WS,R1,Calamba,95.7898082389,11.6811399291,5.5010745789,5.0205633182,4.2364290255,3.3971841014,6.3299404537
Salt111,SanMateoPRStn,2011,WS,R1,Calamba,97.2688758523,11.7551321305,3.3959502786,4.4711629088,5.3262663499,3.8717018542,7.5248195148
Salt112,SanMateoPRStn,2011,WS,R1,Calamba,111.8499186896,10.9844062864,5.1257148803,6.2319312638,6.1498473721,4.251720641,7.4992778694
Salt113,SanMateoPRStn,2011,WS,R1,Calamba,93.4858774333,12.3707324086,6.1561935065,5.4332480963,5.770165454,5.5998676234,8.1726868634
Salt114,SanMateoPRStn,2011,WS,R1,Calamba,89.7548964316,11.9037636776,3.3686007944,4.317270066,3.5900206971,6.1173069106,8.5908845895
Salt115,SanMateoPRStn,2011,WS,R1,Calamba,80.9749414485,13.6922525247,3.9858127101,6.0794527506,3.6570617237,4.6274194449,8.0071277011
Salt116,SanMateoPRStn,2011,WS,R1,Calamba,124.0206978129,10.5462590423,4.5645036055,6.5303005151,5.5937575754,4.9680451757,7.7667853485
Salt117,SanMateoPRStn,2011,WS,R1,Calamba,105.4822322913,10.9608611011,3.5299096544,4.6470034792,4.5523826253,4.7581973962,6.6313670982
Salt118,SanMateoPRStn,2011,WS,R1,Calamba,105.636564186,12.7042514339,4.4779946631,5.4876100495,5.7041226789,5.4324417572,9.2499532785
Salt119,SanMateoPRStn,2011,WS,R1,Calamba,90.1766014857,11.5392257863,4.9339915061,4.9434984683,3.9973510031,5.3478033513,6.7039701515
Salt120,SanMateoPRStn,2011,WS,R1,Calamba,103.1611073092,13.5769033212,4.7995902998,5.4373240176,4.0131797379,6.2033222618,5.7716996251
Salt121,SanMateoPRStn,2011,WS,R1,Calamba,96.1503130102,14.8476476485,5.4520970693,5.284626446,3.574932526,5.0701447239,7.135666794
Salt122,SanMateoPRStn,2011,WS,R1,Calamba,95.8376779373,12.3682083379,5.2760152928,5.3863901458,5.0056611676,5.0889504228,6.4720707164
Salt123,SanMateoPRStn,2011,WS,R1,Calamba,90.4373860116,12.1914072233,5.0568776626,5.6039944968,5.8736855115,5.337937338,8.4735172954
Salt124,SanMateoPRStn,2011,WS,R1,Calamba,99.0506475982,12.6669762303,5.4680123409,3.9670390354,5.0554567918,4.9503813929,7.6267389387
Salt125,SanMateoPRStn,2011,WS,R1,Calamba,106.7429279027,12.7382812773,4.0987357581,3.2455415849,5.6029746896,5.3888829882,7.6574040382
Salt126,SanMateoPRStn,2011,WS,R1,Calamba,109.5026941563,14.5408580919,3.6508447376,4.6543297717,5.9229703182,4.6846383707,6.1841289408
Salt127,SanMateoPRStn,2011,WS,R1,Calamba,121.3236395785,10.9548925099,4.182387417,4.5626765146,5.2671505914,5.7443416719,8.2166354379
Salt128,SanMateoPRStn,2011,WS,R1,Calamba,94.7318383486,12.4132024988,3.9779897218,3.7989480789,4.4031640868,5.1353677857,7.3999715597
Salt129,SanMateoPRStn,2011,WS,R1,Calamba,107.974635049,11.3793591153,5.3521830384,3.59842834,4.6863269888,5.9715079976,6.5946047304
Salt130,SanMateoPRStn,2011,WS,R1,Calamba,110.9844227224,10.8277714698,5.5020327342,3.6719314651,4.1884065551,5.5909522515,7.7192569265
Salt131,SanMateoPRStn,2011,WS,R1,Calamba,104.7610331897,11.8256893121,4.0532292861,4.4664170391,5.2769686727,4.5174506616,9.2614024959
Salt132,SanMateoPRStn,2011,WS,R1,Calamba,104.7560479427,10.8812244847,4.0925816669,4.5929158405,6.2096359446,5.0781361645,7.9961767503
Salt133,SanMateoPRStn,2011,WS,R1,Calamba,100.5425395075,14.3903433223,5.6256434993,3.6823200867,5.1015412468,5.837336166,9.7039738452
Salt134,SanMateoPRStn,2011,WS,R1,Calamba,91.8102402857,11.4086737942,5.0496380884,3.2421541252,4.8825179094,4.9887816902,6.9838705132
Salt135,SanMateoPRStn,2011,WS,R1,Calamba,93.4169181398,11.4959877279,5.1223327341,5.1693515691,6.3237200296,3.348184597,9.162664537
Salt136,SanMateoPRStn,2011,WS,R1,Calamba,93.4463250838,11.9902091583,5.5896247353,4.3767551341,5.6062062883,6.1954032973,7.4521841724
Salt137,SanMateoPRStn,2011,WS,R1,Calamba,87.7510150522,9.9987528052,6.1583520422,5.3843954389,2.5290060802,3.4545364136,6.1219516831
Salt138,SanMateoPRStn,2011,WS,R1,Calamba,95.3189789871,12.5666341286,5.1645411481,5.5747904738,2.58421092,3.9141105338,8.3699480223
Salt139,SanMateoPRStn,2011,WS,R1,Calamba,82.1310303631,12.076502498,6.3514640502,3.3472116822,6.0228845366,4.6895520125,8.1534164273
Salt140,SanMateoPRStn,2011,WS,R1,Calamba,112.0575717003,11.9214506501,6.5857033118,5.0346149544,6.1810003797,4.5490561648,7.6690834381
